"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"39578","생활서비스시설_공원_1374","ZON216","생활서비스시설_공원"," "," ","어린이공원(목화)"," ","",""
"39579","생활서비스시설_공원_1378","ZON216","생활서비스시설_공원"," "," ","어린이공원(신봉)"," ","",""
"39580","생활서비스시설_공원_1381","ZON216","생활서비스시설_공원"," "," ","어린이공원(남강)"," ","",""
"39581","생활서비스시설_공원_1384","ZON216","생활서비스시설_공원"," "," ","어린이공원(청룡)"," ","",""
"39582","생활서비스시설_공원_1388","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"39561","생활서비스시설_공원_1733","ZON216","생활서비스시설_공원"," "," ","근린공원(신천교통)"," ","",""
"39562","생활서비스시설_공원_1735","ZON216","생활서비스시설_공원"," "," ","어린이공원(영풍)"," ","",""
"39563","생활서비스시설_공원_1736","ZON216","생활서비스시설_공원"," "," ","근린공원(건너말)"," ","",""
"39564","생활서비스시설_공원_1737","ZON216","생활서비스시설_공원"," "," ","어린이공원(뽕밭)"," ","",""
"39565","생활서비스시설_공원_1739","ZON216","생활서비스시설_공원"," "," ","근린공원(훼밀리)"," ","",""
"39566","생활서비스시설_공원_1740","ZON216","생활서비스시설_공원"," "," ","어린이공원(복숭아)"," ","",""
"39567","생활서비스시설_공원_1742","ZON216","생활서비스시설_공원"," "," ","어린이공원(임금샘)"," ","",""
"39583","생활서비스시설_공원_1405","ZON216","생활서비스시설_공원"," "," ","마을마당(봉천3동)"," ","",""
"39584","생활서비스시설_공원_1406","ZON216","생활서비스시설_공원"," "," ","어린이공원(해바라기)"," ","",""
"39585","생활서비스시설_공원_1408","ZON216","생활서비스시설_공원"," "," ","어린이공원(난곡)"," ","",""
"39586","생활서비스시설_공원_1410","ZON216","생활서비스시설_공원"," "," ","어린이공원(국사봉)"," ","",""
"39587","생활서비스시설_공원_1413","ZON216","생활서비스시설_공원"," "," ","어린이공원(충효)"," ","",""
"39588","생활서비스시설_공원_1414","ZON216","생활서비스시설_공원"," "," ","도시자연공원(관악산<시공원>)"," ","",""
"39589","생활서비스시설_공원_1415","ZON216","생활서비스시설_공원"," "," ","어린이공원(미성)"," ","",""
"39590","생활서비스시설_공원_1416","ZON216","생활서비스시설_공원"," "," ","마을마당(신림13동)"," ","",""
"39591","생활서비스시설_공원_1417","ZON216","생활서비스시설_공원"," "," ","어린이공원(대협)"," ","",""
"39592","생활서비스시설_공원_1418","ZON216","생활서비스시설_공원"," "," ","마을마당(신림본동1)"," ","",""
"39593","생활서비스시설_공원_1420","ZON216","생활서비스시설_공원"," "," ","어린이공원(호박골)"," ","",""
"39594","생활서비스시설_공원_1421","ZON216","생활서비스시설_공원"," "," ","어린이공원(상록)"," ","",""
"39595","생활서비스시설_공원_1422","ZON216","생활서비스시설_공원"," "," ","어린이공원(승방돌)"," ","",""
"39596","생활서비스시설_공원_1424","ZON216","생활서비스시설_공원"," "," ","어린이공원(서광)"," ","",""
"39597","생활서비스시설_공원_1425","ZON216","생활서비스시설_공원"," "," ","어린이공원(도덕)"," ","",""
"39598","생활서비스시설_공원_1426","ZON216","생활서비스시설_공원"," "," ","마을마당(신림7동)"," ","",""
"39599","생활서비스시설_공원_1428","ZON216","생활서비스시설_공원"," "," ","마을마당(신림본동2)"," ","",""
"39600","생활서비스시설_공원_1429","ZON216","생활서비스시설_공원"," "," ","어린이공원(금천)"," ","",""
"39601","생활서비스시설_공원_1431","ZON216","생활서비스시설_공원"," "," ","어린이공원(신라)"," ","",""
"39602","생활서비스시설_공원_1432","ZON216","생활서비스시설_공원"," "," ","마을마당(봉천본동)"," ","",""
"39603","생활서비스시설_공원_1434","ZON216","생활서비스시설_공원"," "," ","어린이공원(탑골)"," ","",""
"39604","생활서비스시설_공원_1435","ZON216","생활서비스시설_공원"," "," ","어린이공원(일선)"," ","",""
"39755","생활서비스시설_공원_1617","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원소나무)"," ","",""
"39756","생활서비스시설_공원_1618","ZON216","생활서비스시설_공원"," "," ","어린이공원(궁마을)"," ","",""
"39757","생활서비스시설_공원_1619","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼무궁화)"," ","",""
"39758","생활서비스시설_공원_1620","ZON216","생활서비스시설_공원"," "," ","어린이공원(논현까치)"," ","",""
"39759","생활서비스시설_공원_1622","ZON216","생활서비스시설_공원"," "," ","근린공원(봉은)"," ","",""
"39760","생활서비스시설_공원_1623","ZON216","생활서비스시설_공원"," "," ","마을마당(율현동)"," ","",""
"39761","생활서비스시설_공원_1625","ZON216","생활서비스시설_공원"," "," ","근린공원(늘푸른)"," ","",""
"39762","생활서비스시설_공원_1626","ZON216","생활서비스시설_공원"," "," ","마을마당(개포동)"," ","",""
"39763","생활서비스시설_공원_1628","ZON216","생활서비스시설_공원"," "," ","어린이공원(개포목련)"," ","",""
"39764","생활서비스시설_공원_1629","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼성목련)"," ","",""
"39765","생활서비스시설_공원_1631","ZON216","생활서비스시설_공원"," "," ","근린공원(청담)"," ","",""
"39766","생활서비스시설_공원_1633","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원목련)"," ","",""
"39767","생활서비스시설_공원_1634","ZON216","생활서비스시설_공원"," "," ","근린공원(청룡)"," ","",""
"39768","생활서비스시설_공원_1635","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원은행나무)"," ","",""
"39769","생활서비스시설_공원_1637","ZON216","생활서비스시설_공원"," "," ","어린이공원(청담목련)"," ","",""
"39770","생활서비스시설_공원_1640","ZON216","생활서비스시설_공원"," "," ","마을마당(역삼동)"," ","",""
"39771","생활서비스시설_공원_1641","ZON216","생활서비스시설_공원"," "," ","마을마당(반고개)"," ","",""
"39772","생활서비스시설_공원_1642","ZON216","생활서비스시설_공원"," "," ","어린이공원(개포개나리)"," ","",""
"39773","생활서비스시설_공원_1643","ZON216","생활서비스시설_공원"," "," ","어린이공원(논현무궁화)"," ","",""
"39774","생활서비스시설_공원_1645","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원개나리)"," ","",""
"39775","생활서비스시설_공원_1647","ZON216","생활서비스시설_공원"," "," ","근린공원(삼성은행나무)"," ","",""
"39776","생활서비스시설_공원_1648","ZON216","생활서비스시설_공원"," "," ","어린이공원(개포까치)"," ","",""
"39777","생활서비스시설_공원_1651","ZON216","생활서비스시설_공원"," "," ","어린이공원(은곡마을)"," ","",""
"39778","생활서비스시설_공원_1652","ZON216","생활서비스시설_공원"," "," ","어린이공원(충현)"," ","",""
"39779","생활서비스시설_공원_1654","ZON216","생활서비스시설_공원"," "," ","어린이공원(논현목련)"," ","",""
"39780","생활서비스시설_공원_1656","ZON216","생활서비스시설_공원"," "," ","근린공원(청수)"," ","",""
"39781","생활서비스시설_공원_1659","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원장미)"," ","",""
"39782","생활서비스시설_공원_1660","ZON216","생활서비스시설_공원"," "," ","근린공원(대진)"," ","",""
"39783","생활서비스시설_공원_1661","ZON216","생활서비스시설_공원"," "," ","어린이공원(청담은행나무)"," ","",""
"39784","생활서비스시설_공원_1662","ZON216","생활서비스시설_공원"," "," ","어린이공원(쟁골)"," ","",""
"39785","생활서비스시설_공원_1664","ZON216","생활서비스시설_공원"," "," ","어린이공원(윗방죽마을)"," ","",""
"39786","생활서비스시설_공원_1665","ZON216","생활서비스시설_공원"," "," ","어린이공원(대치목련)"," ","",""
"39787","생활서비스시설_공원_1668","ZON216","생활서비스시설_공원"," "," ","마을마당(장미)"," ","",""
"39788","생활서비스시설_공원_1669","ZON216","생활서비스시설_공원"," "," ","어린이공원(부렴)"," ","",""
"39789","생활서비스시설_공원_1670","ZON216","생활서비스시설_공원"," "," ","어린이공원(몽촌)"," ","",""
"39790","생활서비스시설_공원_1671","ZON216","생활서비스시설_공원"," "," ","어린이공원(비둘기)"," ","",""
"39791","생활서비스시설_공원_1672","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌마리)"," ","",""
"39792","생활서비스시설_공원_1673","ZON216","생활서비스시설_공원"," "," ","근린공원(송이)"," ","",""
"39793","생활서비스시설_공원_1674","ZON216","생활서비스시설_공원"," "," ","어린이공원(투구봉)"," ","",""
"39794","생활서비스시설_공원_1676","ZON216","생활서비스시설_공원"," "," ","어린이공원(큰솔)"," ","",""
"39795","생활서비스시설_공원_1677","ZON216","생활서비스시설_공원"," "," ","어린이공원(방죽)"," ","",""
"39796","생활서비스시설_공원_1679","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼밭)"," ","",""
"38959","생활서비스시설_공원_1010","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌다리)"," ","",""
"38960","생활서비스시설_공원_1013","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"38961","생활서비스시설_공원_1014","ZON216","생활서비스시설_공원"," "," ","어린이공원(등촌)"," ","",""
"38962","생활서비스시설_공원_1015","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈동산)"," ","",""
"38963","생활서비스시설_공원_1017","ZON216","생활서비스시설_공원"," "," ","어린이공원(신장)"," ","",""
"38964","생활서비스시설_공원_1018","ZON216","생활서비스시설_공원"," "," ","어린이공원(아랫말)"," ","",""
"38965","생활서비스시설_공원_1019","ZON216","생활서비스시설_공원"," "," ","어린이공원(마장)"," ","",""
"38966","생활서비스시설_공원_1020","ZON216","생활서비스시설_공원"," "," ","어린이공원(백석)"," ","",""
"38967","생활서비스시설_공원_1022","ZON216","생활서비스시설_공원"," "," ","어린이공원(신정)"," ","",""
"38968","생활서비스시설_공원_1024","ZON216","생활서비스시설_공원"," "," ","어린이공원(강신)"," ","",""
"38969","생활서비스시설_공원_1025","ZON216","생활서비스시설_공원"," "," ","어린이공원(강월)"," ","",""
"38970","생활서비스시설_공원_1026","ZON216","생활서비스시설_공원"," "," ","기타공원(미관광장)"," ","",""
"38971","생활서비스시설_공원_1027","ZON216","생활서비스시설_공원"," "," ","어린이공원(기린)"," ","",""
"38972","생활서비스시설_공원_1030","ZON216","생활서비스시설_공원"," "," ","어린이공원(경인)"," ","",""
"38973","생활서비스시설_공원_1037","ZON216","생활서비스시설_공원"," "," ","기타공원(방화역주변녹지)"," ","",""
"38974","생활서비스시설_공원_1039","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"38975","생활서비스시설_공원_1108","ZON216","생활서비스시설_공원"," "," ","기타공원(긴등)"," ","",""
"38976","생활서비스시설_공원_1109","ZON216","생활서비스시설_공원"," "," ","어린이공원(민들레)"," ","",""
"38977","생활서비스시설_공원_1111","ZON216","생활서비스시설_공원"," "," ","어린이공원(박장)"," ","",""
"38978","생활서비스시설_공원_1112","ZON216","생활서비스시설_공원"," "," ","어린이공원(한글)"," ","",""
"38979","생활서비스시설_공원_1113","ZON216","생활서비스시설_공원"," "," ","어린이공원(다운)"," ","",""
"38980","생활서비스시설_공원_1115","ZON216","생활서비스시설_공원"," "," ","어린이공원(능골)"," ","",""
"38981","생활서비스시설_공원_1116","ZON216","생활서비스시설_공원"," "," ","어린이공원(종달새)"," ","",""
"38982","생활서비스시설_공원_1118","ZON216","생활서비스시설_공원"," "," ","어린이공원(역말)"," ","",""
"38983","생활서비스시설_공원_1119","ZON216","생활서비스시설_공원"," "," ","어린이공원(배다리)"," ","",""
"38984","생활서비스시설_공원_1121","ZON216","생활서비스시설_공원"," "," ","어린이공원(꽃동네)"," ","",""
"38985","생활서비스시설_공원_1122","ZON216","생활서비스시설_공원"," "," ","어린이공원(안골)"," ","",""
"38986","생활서비스시설_공원_1124","ZON216","생활서비스시설_공원"," "," ","어린이공원(도림)"," ","",""
"38987","생활서비스시설_공원_1125","ZON216","생활서비스시설_공원"," "," ","기타공원(새싹)"," ","",""
"38988","생활서비스시설_공원_1129","ZON216","생활서비스시설_공원"," "," ","근린공원(황금내)"," ","",""
"38989","생활서비스시설_공원_1130","ZON216","생활서비스시설_공원"," "," ","기타공원(광명)"," ","",""
"38990","생활서비스시설_공원_1131","ZON216","생활서비스시설_공원"," "," ","어린이공원(내촌)"," ","",""
"38991","생활서비스시설_공원_1132","ZON216","생활서비스시설_공원"," "," ","어린이공원(발음)"," ","",""
"38992","생활서비스시설_공원_1133","ZON216","생활서비스시설_공원"," "," ","어린이공원(새나라)"," ","",""
"38993","생활서비스시설_공원_1134","ZON216","생활서비스시설_공원"," "," ","어린이공원(뜸부기)"," ","",""
"38994","생활서비스시설_공원_1135","ZON216","생활서비스시설_공원"," "," ","어린이공원(목련)"," ","",""
"38995","생활서비스시설_공원_1137","ZON216","생활서비스시설_공원"," "," ","어린이공원(곰돌이)"," ","",""
"38996","생활서비스시설_공원_1138","ZON216","생활서비스시설_공원"," "," ","어린이공원(볏골)"," ","",""
"38997","생활서비스시설_공원_1140","ZON216","생활서비스시설_공원"," "," ","어린이공원(새벗)"," ","",""
"38998","생활서비스시설_공원_1141","ZON216","생활서비스시설_공원"," "," ","어린이공원(송정)"," ","",""
"38999","생활서비스시설_공원_1142","ZON216","생활서비스시설_공원"," "," ","어린이공원(개화)"," ","",""
"39000","생활서비스시설_공원_1143","ZON216","생활서비스시설_공원"," "," ","어린이공원(대원)"," ","",""
"39001","생활서비스시설_공원_1144","ZON216","생활서비스시설_공원"," "," ","근린공원(구암)"," ","",""
"39002","생활서비스시설_공원_1146","ZON216","생활서비스시설_공원"," "," ","어린이공원(은행)"," ","",""
"39605","생활서비스시설_공원_1437","ZON216","생활서비스시설_공원"," "," ","어린이공원(남부)"," ","",""
"39606","생활서비스시설_공원_1438","ZON216","생활서비스시설_공원"," "," ","어린이공원(비안)"," ","",""
"39607","생활서비스시설_공원_1440","ZON216","생활서비스시설_공원"," "," ","어린이공원(영락)"," ","",""
"39608","생활서비스시설_공원_1441","ZON216","생활서비스시설_공원"," "," ","어린이공원(쑥고개)"," ","",""
"39609","생활서비스시설_공원_1442","ZON216","생활서비스시설_공원"," "," ","어린이공원(교체)"," ","",""
"39610","생활서비스시설_공원_1444","ZON216","생활서비스시설_공원"," "," ","어린이공원(은천)"," ","",""
"39611","생활서비스시설_공원_1445","ZON216","생활서비스시설_공원"," "," ","어린이공원(합실)"," ","",""
"39612","생활서비스시설_공원_1447","ZON216","생활서비스시설_공원"," "," ","어린이공원(인헌)"," ","",""
"39613","생활서비스시설_공원_1448","ZON216","생활서비스시설_공원"," "," ","어린이공원(한라)"," ","",""
"39614","생활서비스시설_공원_1451","ZON216","생활서비스시설_공원"," "," ","어린이공원(서릿개)"," ","",""
"39615","생활서비스시설_공원_1452","ZON216","생활서비스시설_공원"," "," ","어린이공원(잿말)"," ","",""
"39616","생활서비스시설_공원_1453","ZON216","생활서비스시설_공원"," "," ","어린이공원(만남)"," ","",""
"39617","생활서비스시설_공원_1466","ZON216","생활서비스시설_공원"," "," ","어린이공원(파랑새)"," ","",""
"39618","생활서비스시설_공원_1467","ZON216","생활서비스시설_공원"," "," ","어린이공원(상명달)"," ","",""
"39619","생활서비스시설_공원_1468","ZON216","생활서비스시설_공원"," "," ","어린이공원(너른골)"," ","",""
"39620","생활서비스시설_공원_1469","ZON216","생활서비스시설_공원"," "," ","어린이공원(용말)"," ","",""
"39621","생활서비스시설_공원_1470","ZON216","생활서비스시설_공원"," "," ","어린이공원(계리)"," ","",""
"39622","생활서비스시설_공원_1471","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌샘)"," ","",""
"39623","생활서비스시설_공원_1472","ZON216","생활서비스시설_공원"," "," ","어린이공원(고무래)"," ","",""
"39624","생활서비스시설_공원_1473","ZON216","생활서비스시설_공원"," "," ","어린이공원(남태령)"," ","",""
"39625","생활서비스시설_공원_1474","ZON216","생활서비스시설_공원"," "," ","소공원(반포본동)"," ","",""
"39626","생활서비스시설_공원_1475","ZON216","생활서비스시설_공원"," "," ","어린이공원(세원)"," ","",""
"39627","생활서비스시설_공원_1476","ZON216","생활서비스시설_공원"," "," ","어린이공원(서원)"," ","",""
"39628","생활서비스시설_공원_1477","ZON216","생활서비스시설_공원"," "," ","마을마당(방배2동)"," ","",""
"39629","생활서비스시설_공원_1478","ZON216","생활서비스시설_공원"," "," ","근린공원(방아다리1)"," ","",""
"39630","생활서비스시설_공원_1479","ZON216","생활서비스시설_공원"," "," ","어린이공원(늘푸른)"," ","",""
"39631","생활서비스시설_공원_1480","ZON216","생활서비스시설_공원"," "," ","어린이공원(분토골)"," ","",""
"39632","생활서비스시설_공원_1481","ZON216","생활서비스시설_공원"," "," ","어린이공원(염곡)"," ","",""
"39633","생활서비스시설_공원_1483","ZON216","생활서비스시설_공원"," "," ","어린이공원(궁현)"," ","",""
"39634","생활서비스시설_공원_1484","ZON216","생활서비스시설_공원"," "," ","마을마당(서초동)"," ","",""
"39635","생활서비스시설_공원_1485","ZON216","생활서비스시설_공원"," "," ","어린이공원(정문)"," ","",""
"39636","생활서비스시설_공원_1487","ZON216","생활서비스시설_공원"," "," ","어린이공원(원촌)"," ","",""
"39637","생활서비스시설_공원_1488","ZON216","생활서비스시설_공원"," "," ","어린이공원(바우뫼)"," ","",""
"39638","생활서비스시설_공원_1490","ZON216","생활서비스시설_공원"," "," ","어린이공원(마산말)"," ","",""
"39639","생활서비스시설_공원_1491","ZON216","생활서비스시설_공원"," "," ","근린공원(양재)"," ","",""
"39640","생활서비스시설_공원_1493","ZON216","생활서비스시설_공원"," "," ","마을마당(잠원동)"," ","",""
"39641","생활서비스시설_공원_1494","ZON216","생활서비스시설_공원"," "," ","어린이공원(교대)"," ","",""
"39642","생활서비스시설_공원_1498","ZON216","생활서비스시설_공원"," "," ","어린이공원(효자)"," ","",""
"39643","생활서비스시설_공원_1499","ZON216","생활서비스시설_공원"," "," ","어린이공원(비석)"," ","",""
"39644","생활서비스시설_공원_1500","ZON216","생활서비스시설_공원"," "," ","어린이공원(홍씨마을)"," ","",""
"39645","생활서비스시설_공원_1401","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"39797","생활서비스시설_공원_1680","ZON216","생활서비스시설_공원"," "," ","어린이공원(거여1)"," ","",""
"39798","생활서비스시설_공원_1681","ZON216","생활서비스시설_공원"," "," ","어린이공원(섬굴)"," ","",""
"39799","생활서비스시설_공원_1683","ZON216","생활서비스시설_공원"," "," ","근린공원(동산)"," ","",""
"39800","생활서비스시설_공원_1684","ZON216","생활서비스시설_공원"," "," ","근린공원(연화)"," ","",""
"39801","생활서비스시설_공원_1685","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"39802","생활서비스시설_공원_1687","ZON216","생활서비스시설_공원"," "," ","어린이공원(굴렁쇠)"," ","",""
"39803","생활서비스시설_공원_1688","ZON216","생활서비스시설_공원"," "," ","근린공원(웃말)"," ","",""
"39804","생활서비스시설_공원_1689","ZON216","생활서비스시설_공원"," "," ","어린이공원(오봉산)"," ","",""
"39805","생활서비스시설_공원_1691","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼전도비)"," ","",""
"39806","생활서비스시설_공원_1692","ZON216","생활서비스시설_공원"," "," ","마을마당(송파1동)"," ","",""
"39807","생활서비스시설_공원_1694","ZON216","생활서비스시설_공원"," "," ","어린이공원(능골)"," ","",""
"39808","생활서비스시설_공원_1695","ZON216","생활서비스시설_공원"," "," ","어린이공원(윗바람)"," ","",""
"39809","생활서비스시설_공원_1821","ZON216","생활서비스시설_공원"," "," ","근린공원(원터)"," ","",""
"39810","생활서비스시설_공원_1826","ZON216","생활서비스시설_공원"," "," ","어린이공원(파랑새)"," ","",""
"39811","생활서비스시설_공원_1828","ZON216","생활서비스시설_공원"," "," ","어린이공원(새장터)"," ","",""
"39812","생활서비스시설_공원_1832","ZON216","생활서비스시설_공원"," "," ","근린공원(성내)"," ","",""
"39813","생활서비스시설_공원_1836","ZON216","생활서비스시설_공원"," "," ","어린이공원(성내천)"," ","",""
"39814","생활서비스시설_공원_1837","ZON216","생활서비스시설_공원"," "," ","근린공원(동명)"," ","",""
"39815","생활서비스시설_공원_1844","ZON216","생활서비스시설_공원"," "," ","어린이공원(선사)"," ","",""
"39816","생활서비스시설_공원_1848","ZON216","생활서비스시설_공원"," "," ","마을마당(명일동)"," ","",""
"39817","생활서비스시설_공원_1875","ZON216","생활서비스시설_공원"," "," ","근린공원(서울숲)"," ","",""
"39818","생활서비스시설_공원_1638","ZON216","생활서비스시설_공원"," "," ","어린이공원(대치까치)"," ","",""
"39819","생활서비스시설_공원_0913","ZON216","생활서비스시설_공원"," "," ","하천(홍제천)"," ","",""
"39820","생활서비스시설_공원_0916","ZON216","생활서비스시설_공원"," "," ","마을마당(밤섬)"," ","",""
"39821","생활서비스시설_공원_0919","ZON216","생활서비스시설_공원"," "," ","어린이공원(성사천)"," ","",""
"39822","생활서비스시설_공원_0922","ZON216","생활서비스시설_공원"," "," ","소공원(쌈지마당)"," ","",""
"39823","생활서비스시설_공원_0925","ZON216","생활서비스시설_공원"," "," ","마을마당(현석동)"," ","",""
"39824","생활서비스시설_공원_0929","ZON216","생활서비스시설_공원"," "," ","어린이공원(두리)"," ","",""
"39825","생활서비스시설_공원_0932","ZON216","생활서비스시설_공원"," "," ","어린이공원(홍익)"," ","",""
"39826","생활서비스시설_공원_0935","ZON216","생활서비스시설_공원"," "," ","기타공원(오목수변공원)"," ","",""
"39827","생활서비스시설_공원_0938","ZON216","생활서비스시설_공원"," "," ","기타공원(신월1동휴게공간)"," ","",""
"40244","생활서비스시설_공원_1814","ZON216","생활서비스시설_공원"," "," ","어린이공원(은하수)"," ","",""
"40245","생활서비스시설_공원_1816","ZON216","생활서비스시설_공원"," "," ","근린공원(샘터)"," ","",""
"40246","생활서비스시설_공원_1820","ZON216","생활서비스시설_공원"," "," ","근린공원(방죽)"," ","",""
"40247","생활서비스시설_공원_1822","ZON216","생활서비스시설_공원"," "," ","마을마당(명일골)"," ","",""
"40248","생활서비스시설_공원_1823","ZON216","생활서비스시설_공원"," "," ","어린이공원(선린)"," ","",""
"40249","생활서비스시설_공원_1824","ZON216","생활서비스시설_공원"," "," ","어린이공원(성안)"," ","",""
"40250","생활서비스시설_공원_1825","ZON216","생활서비스시설_공원"," "," ","어린이공원(볕우물)"," ","",""
"40251","생활서비스시설_공원_1827","ZON216","생활서비스시설_공원"," "," ","어린이공원(천호큰골목)"," ","",""
"40252","생활서비스시설_공원_1829","ZON216","생활서비스시설_공원"," "," ","어린이공원(천암)"," ","",""
"40253","생활서비스시설_공원_1830","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"40254","생활서비스시설_공원_1831","ZON216","생활서비스시설_공원"," "," ","어린이공원(염주골)"," ","",""
"40255","생활서비스시설_공원_1833","ZON216","생활서비스시설_공원"," "," ","어린이공원(하늬)"," ","",""
"40256","생활서비스시설_공원_1834","ZON216","생활서비스시설_공원"," "," ","어린이공원(곰돌이)"," ","",""
"40257","생활서비스시설_공원_1835","ZON216","생활서비스시설_공원"," "," ","마을마당(성내동)"," ","",""
"40258","생활서비스시설_공원_1838","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛별)"," ","",""
"40259","생활서비스시설_공원_1839","ZON216","생활서비스시설_공원"," "," ","마을마당(명일역)"," ","",""
"40260","생활서비스시설_공원_1840","ZON216","생활서비스시설_공원"," "," ","어린이공원(새누리)"," ","",""
"40261","생활서비스시설_공원_1841","ZON216","생활서비스시설_공원"," "," ","어린이공원(고명)"," ","",""
"40262","생활서비스시설_공원_1842","ZON216","생활서비스시설_공원"," "," ","어린이공원(동자)"," ","",""
"40263","생활서비스시설_공원_1843","ZON216","생활서비스시설_공원"," "," ","어린이공원(구암)"," ","",""
"40264","생활서비스시설_공원_1845","ZON216","생활서비스시설_공원"," "," ","마을마당(길동)"," ","",""
"40265","생활서비스시설_공원_1846","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"40266","생활서비스시설_공원_1847","ZON216","생활서비스시설_공원"," "," ","어린이공원(천일)"," ","",""
"40267","생활서비스시설_공원_1858","ZON216","생활서비스시설_공원"," "," ","강변공원(망원지구)"," ","",""
"40268","생활서비스시설_공원_1866","ZON216","생활서비스시설_공원"," "," ","강변공원(잠원지구)"," ","",""
"40243","생활서비스시설_공원_1812","ZON216","생활서비스시설_공원"," "," ","어린이공원(고분다리)"," ","",""
"40269","생활서비스시설_공원_1867","ZON216","생활서비스시설_공원"," "," ","강변공원(여의도지구)"," ","",""
"39003","생활서비스시설_공원_1147","ZON216","생활서비스시설_공원"," "," ","어린이공원(엄지)"," ","",""
"39004","생활서비스시설_공원_1148","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"39005","생활서비스시설_공원_1150","ZON216","생활서비스시설_공원"," "," ","어린이공원(대무)"," ","",""
"39006","생활서비스시설_공원_1151","ZON216","생활서비스시설_공원"," "," ","어린이공원(백합)"," ","",""
"39007","생활서비스시설_공원_1031","ZON216","생활서비스시설_공원"," "," ","어린이공원(나말)"," ","",""
"39008","생활서비스시설_공원_1032","ZON216","생활서비스시설_공원"," "," ","어린이공원(신이)"," ","",""
"39009","생활서비스시설_공원_1033","ZON216","생활서비스시설_공원"," "," ","마을마당(신월3동)"," ","",""
"39010","생활서비스시설_공원_1034","ZON216","생활서비스시설_공원"," "," ","어린이공원(사슴)"," ","",""
"39011","생활서비스시설_공원_1035","ZON216","생활서비스시설_공원"," "," ","어린이공원(미리내)"," ","",""
"39012","생활서비스시설_공원_1152","ZON216","생활서비스시설_공원"," "," ","기타공원(문성)"," ","",""
"39013","생활서비스시설_공원_1154","ZON216","생활서비스시설_공원"," "," ","어린이공원(비둘기)"," ","",""
"39014","생활서비스시설_공원_1155","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"39015","생활서비스시설_공원_1156","ZON216","생활서비스시설_공원"," "," ","어린이공원(천사)"," ","",""
"39016","생활서비스시설_공원_1158","ZON216","생활서비스시설_공원"," "," ","마을마당(구로3동1)"," ","",""
"39017","생활서비스시설_공원_1159","ZON216","생활서비스시설_공원"," "," ","마을마당(노들)"," ","",""
"39018","생활서비스시설_공원_1160","ZON216","생활서비스시설_공원"," "," ","마을마당(늘푸른)"," ","",""
"39019","생활서비스시설_공원_1162","ZON216","생활서비스시설_공원"," "," ","마을마당(개웅)"," ","",""
"39020","생활서비스시설_공원_1163","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동1)"," ","",""
"39021","생활서비스시설_공원_1164","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동2)"," ","",""
"39022","생활서비스시설_공원_1166","ZON216","생활서비스시설_공원"," "," ","어린이공원(환경)"," ","",""
"39023","생활서비스시설_공원_1167","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼각)"," ","",""
"39024","생활서비스시설_공원_1169","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동4)"," ","",""
"39025","생활서비스시설_공원_1170","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동3)"," ","",""
"39026","생활서비스시설_공원_1171","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동3)"," ","",""
"39027","생활서비스시설_공원_1173","ZON216","생활서비스시설_공원"," "," ","어린이공원(개웅)"," ","",""
"39028","생활서비스시설_공원_1174","ZON216","생활서비스시설_공원"," "," ","근린공원(구로)"," ","",""
"39029","생활서비스시설_공원_1175","ZON216","생활서비스시설_공원"," "," ","마을마당(구로2동2)"," ","",""
"39030","생활서비스시설_공원_1177","ZON216","생활서비스시설_공원"," "," ","마을마당(구로4동)"," ","",""
"39031","생활서비스시설_공원_1179","ZON216","생활서비스시설_공원"," "," ","어린이공원(수른)"," ","",""
